AJXGV70V3PDOC,79195142,2
A1X2U32G8UXG1T,79195142,2
AWN1PEZWRQSQ9,79195142,2
A14KDXENR3YF9,79195142,2
A28YLFNALD8LQ7,79195142,2
A16Z71UBEWOXBA,79195142,2
AEL1MCZLN6W8Y,79195142,2
A2N7I0331X72Z7,79195142,2
A1UT5N655D2OHX,79195142,2
A1G187YBG0DVMQ,79195142,2
A3F7TD3W9043EO,79195142,1
A2QLSHXNCHBRN4,79195142,2
A109CH3492UU42,79195142,2
A1AVXGO6VIGH7D,81174535,2
AVHZJ2HQJG3NB,81174535,2
AJPQEZBVJXVE9,81174535,2
A2VZ8PX50FB2IG,81174535,2
A4T1X0PO5N1G9,81174535,2
A1IWCAELIKUG2S,81174535,2
A3F0NFNLOLFJT0,81174535,2
A1B90XWF503PN3,81174535,2
A19BMRBO5UAD6H,81174535,2
A1X2U32G8UXG1T,81174535,2
A3CJT6C1XWL7WQ,81174535,2
A109CH3492UU42,81174535,2
A2FTHFMGF66VHM,81174535,2
A14KDXENR3YF9,81174535,2
A49XY0E6KFP15,81174535,2
A2QLSHXNCHBRN4,81174535,2
AHGJTOTIPCL8X,81174535,2
A342WOUTH0TSUI,81174535,2
A1YJKLVJW1FE33,81174535,2
A18TCR555RWUZV,81174535,2
A2N7I0331X72Z7,79196168,3
AEL1MCZLN6W8Y,79196168,2
A14KDXENR3YF9,79196168,3
A18TCR555RWUZV,79196168,4
A342WOUTH0TSUI,79196168,3
A1QFGTQ7Q23GAT,79196168,4
A1TM1ZFU4OIPTD,79196168,3
A3CJT6C1XWL7WQ,79196168,3
A4T1X0PO5N1G9,79196168,2
A26CQZGNV3GJXS,79196168,2
ANMWPCK7TJMZ8,79196168,2
A3F0NFNLOLFJT0,79196168,3
A1R0689JPSQ3OF,79196168,2
AJPQEZBVJXVE9,79196168,3
A2QLSHXNCHBRN4,79196168,3
A14PFRHG0A2YY9,79196168,2
A49XY0E6KFP15,79196168,2
A260DMGSF8MAD7,79196168,2
A1IWCAELIKUG2S,79196168,3
A2HBI8BAE2C5QH,79196168,3
A2QLSHXNCHBRN4,80052652,3
A14KDXENR3YF9,80052652,3
A2FTHFMGF66VHM,80052652,3
A63U6I4JM5APR,80052652,3
A2VZ8PX50FB2IG,80052652,3
A2N7I0331X72Z7,80052652,3
AJPQEZBVJXVE9,80052652,3
A4T1X0PO5N1G9,80052652,3
AWN1PEZWRQSQ9,80052652,3
A1X2U32G8UXG1T,80052652,3
AHGJTOTIPCL8X,80052652,3
AOAZMLP27GD81,80052652,3
AB9EFDY7R7FHO,80052652,3
A1K5FQWAV30V23,80052652,3
A2KVXC470TV2JU,80052652,3
AEL1MCZLN6W8Y,80052652,1
A1YJKLVJW1FE33,80052652,3
A2QVMCGDLTWV9,80052652,3
A2AB9WEOEPG7WR,80052652,3
A260DMGSF8MAD7,80052652,3
A2PXJTMWGUE5DC,80059915,3
A2VZ8PX50FB2IG,80059915,3
A1R0689JPSQ3OF,80059915,3
A14KDXENR3YF9,80059915,3
A1PAY3X73PQ16S,80059915,1
AEL1MCZLN6W8Y,80059915,1
ANNX4OXTA2JWW,80059915,3
A109CH3492UU42,80059915,3
A1YJKLVJW1FE33,80059915,0
AJPQEZBVJXVE9,80059915,3
AEF74ZYJTTEIA,80059915,3
A4T1X0PO5N1G9,80059915,1
A1E3JQKS4PASBU,80059915,1
A2QLSHXNCHBRN4,80059915,3
A1AVXGO6VIGH7D,80059915,1
AHGJTOTIPCL8X,80059915,3
A1K5FQWAV30V23,80059915,3
A3RR85PK3AV9TU,80059915,3
ANMWPCK7TJMZ8,80059915,1
A16Z71UBEWOXBA,80059915,4
A20ALQT1HIVSAH,79195148,3
A4T1X0PO5N1G9,79195148,1
A1R0689JPSQ3OF,79195148,3
AJPQEZBVJXVE9,79195148,1
A1X2U32G8UXG1T,79195148,1
A49XY0E6KFP15,79195148,2
A342WOUTH0TSUI,79195148,3
A2N7I0331X72Z7,79195148,1
A1QKX5CZJQONP,79195148,1
A1T5YMBH35PDBX,79195148,1
A18TCR555RWUZV,79195148,3
A14KDXENR3YF9,79195148,3
A80VSGAD9H8VE,79195148,3
ANNX4OXTA2JWW,79195148,3
ANMWPCK7TJMZ8,79195148,1
AWN1PEZWRQSQ9,79195148,3
A19BMRBO5UAD6H,79195148,3
A2QLSHXNCHBRN4,79195148,1
A1E3JQKS4PASBU,79195148,1
A510NKLV727GZ,79195148,2
A2QVMCGDLTWV9,79196176,1
A2FTHFMGF66VHM,79196176,2
A1R0689JPSQ3OF,79196176,2
A2N7I0331X72Z7,79196176,1
A2N4DD7IS7EI2D,79196176,2
A26CQZGNV3GJXS,79196176,1
A2VZ8PX50FB2IG,79196176,3
A2XFGTPDO4KQ2B,79196176,3
A4T1X0PO5N1G9,79196176,2
AU5Y7J1PF0UIT,79196176,1
A1TM1ZFU4OIPTD,79196176,2
A2QLSHXNCHBRN4,79196176,1
A20ALQT1HIVSAH,79196176,1
A510NKLV727GZ,79196176,2
A19BMRBO5UAD6H,79196176,2
A20X14OMRL0YPZ,79196176,1
AEF74ZYJTTEIA,79196176,2
A1AVXGO6VIGH7D,79196176,1
A1YJKLVJW1FE33,79196176,1
A342WOUTH0TSUI,79196176,3
AVP73JTYHC3ER,81990318,1
AHGJTOTIPCL8X,81990318,3
A2XFGTPDO4KQ2B,81990318,3
AWN1PEZWRQSQ9,81990318,3
A342WOUTH0TSUI,81990318,2
A1YJKLVJW1FE33,81990318,3
A1R0689JPSQ3OF,81990318,2
A20ALQT1HIVSAH,81990318,3
A80VSGAD9H8VE,81990318,4
ANMWPCK7TJMZ8,81990318,3
A14KDXENR3YF9,81990318,1
A1X2U32G8UXG1T,81990318,2
A34DWBBWZRLO1X,81990318,2
A1AVXGO6VIGH7D,81990318,0
A2VZ8PX50FB2IG,81990318,3
AEL1MCZLN6W8Y,81990318,2
A1B90XWF503PN3,81990318,2
A2QLSHXNCHBRN4,81990318,1
A2QVMCGDLTWV9,81990318,3
AJPQEZBVJXVE9,81990318,3
AB9EFDY7R7FHO,80058294,3
A3J2UG22S8BIW4,80058294,3
AJPQEZBVJXVE9,80058294,3
A2KFBIPESKBKWK,80058294,3
A2N7I0331X72Z7,80058294,3
A20X14OMRL0YPZ,80058294,3
AR7DGMRC1N0AV,80058294,3
ANNX4OXTA2JWW,80058294,3
A342WOUTH0TSUI,80058294,3
A1X2U32G8UXG1T,80058294,3
A18TCR555RWUZV,80058294,3
A2QLSHXNCHBRN4,80058294,3
A2VZ8PX50FB2IG,80058294,3
A14KDXENR3YF9,80058294,3
A2KVXC470TV2JU,80058294,3
AEF74ZYJTTEIA,80058294,3
A80VSGAD9H8VE,80058294,3
A3F0NFNLOLFJT0,80058294,3
AHGJTOTIPCL8X,80058294,3
A2HBI8BAE2C5QH,80058294,3
AOAZMLP27GD81,81176951,1
AHGJTOTIPCL8X,81176951,4
A1IWCAELIKUG2S,81176951,4
A1AVXGO6VIGH7D,81176951,0
A14KDXENR3YF9,81176951,2
A2KVXC470TV2JU,81176951,4
A3CJT6C1XWL7WQ,81176951,1
A1TM1ZFU4OIPTD,81176951,0
A3J2UG22S8BIW4,81176951,1
A2FTHFMGF66VHM,81176951,1
A1YJKLVJW1FE33,81176951,1
A1PPX9MVJFMNJ5,81176951,1
A109CH3492UU42,81176951,0
A4T1X0PO5N1G9,81176951,4
AJPQEZBVJXVE9,81176951,4
A14PFRHG0A2YY9,81176951,0
A2VZ8PX50FB2IG,81176951,0
A1HGC1W5EWXUYS,81176951,0
A18TCR555RWUZV,81176951,0
ANMWPCK7TJMZ8,81176951,1
A2HBI8BAE2C5QH,80056863,1
A1TM1ZFU4OIPTD,80056863,1
A2N7I0331X72Z7,80056863,1
A80VSGAD9H8VE,80056863,1
A510NKLV727GZ,80056863,2
A18TCR555RWUZV,80056863,4
A1HGC1W5EWXUYS,80056863,1
A3J2UG22S8BIW4,80056863,0
A2CGAOF4G65D67,80056863,1
A1T5YMBH35PDBX,80056863,1
A1R0689JPSQ3OF,80056863,1
AHGJTOTIPCL8X,80056863,1
A14KDXENR3YF9,80056863,1
A9S2OKFV5TH4I,80056863,0
AWN1PEZWRQSQ9,80056863,1
AEL1MCZLN6W8Y,80056863,1
A2VPKXBJG3MOF6,80056863,1
A2VZ8PX50FB2IG,80056863,1
A1IWCAELIKUG2S,80056863,3
A4T1X0PO5N1G9,80056863,1
A2KFBIPESKBKWK,79188512,0
A1R0689JPSQ3OF,79188512,0
A342WOUTH0TSUI,79188512,0
A14KDXENR3YF9,79188512,0
A1AVXGO6VIGH7D,79188512,0
AJPQEZBVJXVE9,79188512,0
A260DMGSF8MAD7,79188512,0
A3F7TD3W9043EO,79188512,0
AEF74ZYJTTEIA,79188512,0
A3CPY2H9OUOEPJ,79188512,0
A2QVMCGDLTWV9,79188512,0
A2N7I0331X72Z7,79188512,0
A1X2U32G8UXG1T,79188512,0
A14PFRHG0A2YY9,79188512,0
A20ALQT1HIVSAH,79188512,0
A1YJKLVJW1FE33,79188512,0
A16Z71UBEWOXBA,79188512,0
A2VZ8PX50FB2IG,79188512,0
A1TM1ZFU4OIPTD,79188512,0
A2QLSHXNCHBRN4,79188512,0
AEL1MCZLN6W8Y,81990447,3
AJPQEZBVJXVE9,81990447,1
AOAZMLP27GD81,81990447,0
AWN1PEZWRQSQ9,81990447,1
A1IWCAELIKUG2S,81990447,1
A1TM1ZFU4OIPTD,81990447,1
A36LOA6VLJU157,81990447,1
A3J2UG22S8BIW4,81990447,1
A28YLFNALD8LQ7,81990447,1
A2VZ8PX50FB2IG,81990447,1
A2QLSHXNCHBRN4,81990447,1
ANMWPCK7TJMZ8,81990447,1
A49XY0E6KFP15,81990447,2
A2N7I0331X72Z7,81990447,1
AEF74ZYJTTEIA,81990447,1
A19BMRBO5UAD6H,81990447,1
A14KDXENR3YF9,81990447,0
A109CH3492UU42,81990447,1
A2CGAOF4G65D67,81990447,1
A1QFGTQ7Q23GAT,81990447,1
A1B90XWF503PN3,80056866,3
A2Q5O64TC9HI8V,80056866,3
A14KDXENR3YF9,80056866,3
A2XFGTPDO4KQ2B,80056866,3
A2N7I0331X72Z7,80056866,3
A1HGC1W5EWXUYS,80056866,1
A3J2UG22S8BIW4,80056866,3
A109CH3492UU42,80056866,3
AHGJTOTIPCL8X,80056866,3
AR7DGMRC1N0AV,80056866,3
AWN1PEZWRQSQ9,80056866,3
A1X2U32G8UXG1T,80056866,3
A80VSGAD9H8VE,80056866,3
A2KFBIPESKBKWK,80056866,3
A3N0CCLZ10DLMF,80056866,3
A2HBI8BAE2C5QH,80056866,3
A49XY0E6KFP15,80056866,2
A14PFRHG0A2YY9,80056866,3
A20ALQT1HIVSAH,80056866,3
A2QLSHXNCHBRN4,80056866,3
A1AVXGO6VIGH7D,80059939,0
A14KDXENR3YF9,80059939,0
A1B90XWF503PN3,80059939,0
A2FTHFMGF66VHM,80059939,0
A2US16825HDCK7,80059939,0
A1X2U32G8UXG1T,80059939,0
A2QLSHXNCHBRN4,80059939,0
A4T1X0PO5N1G9,80059939,0
A2KFBIPESKBKWK,80059939,0
A3CPY2H9OUOEPJ,80059939,0
A1R0689JPSQ3OF,80059939,0
A1YJKLVJW1FE33,80059939,0
A16Z71UBEWOXBA,80059939,0
A1PPX9MVJFMNJ5,80059939,0
A3CJT6C1XWL7WQ,80059939,0
A20X14OMRL0YPZ,80059939,0
A1TM1ZFU4OIPTD,80059939,0
A14PFRHG0A2YY9,80059939,0
A2P6VK1US8OTC5,80059939,0
AOAZMLP27GD81,80059939,0
AOAZMLP27GD81,80051237,4
A1YJKLVJW1FE33,80051237,1
A6INY1UVFY5GB,80051237,1
A14PFRHG0A2YY9,80051237,1
A2XFGTPDO4KQ2B,80051237,1
A2KFBIPESKBKWK,80051237,1
A1TM1ZFU4OIPTD,80051237,1
A63U6I4JM5APR,80051237,1
A3J2UG22S8BIW4,80051237,1
A20ALQT1HIVSAH,80051237,1
A2QVMCGDLTWV9,80051237,4
AWN1PEZWRQSQ9,80051237,1
AJPQEZBVJXVE9,80051237,1
A4T1X0PO5N1G9,80051237,1
A18TCR555RWUZV,80051237,1
A3F7TD3W9043EO,80051237,1
A1HGC1W5EWXUYS,80051237,1
A14KDXENR3YF9,80051237,1
A2QLSHXNCHBRN4,80051237,1
A1UT5N655D2OHX,80051237,1
A4T1X0PO5N1G9,80055852,3
A1YJKLVJW1FE33,80055852,3
A342WOUTH0TSUI,80055852,3
A2KFBIPESKBKWK,80055852,3
A19BMRBO5UAD6H,80055852,3
A1G9HRCWBX9F31,80055852,1
AJPQEZBVJXVE9,80055852,3
A2VZ8PX50FB2IG,80055852,3
AHGJTOTIPCL8X,80055852,3
A20X14OMRL0YPZ,80055852,3
A1IWCAELIKUG2S,80055852,3
A80VSGAD9H8VE,80055852,3
A3F0NFNLOLFJT0,80055852,3
A18TCR555RWUZV,80055852,3
A26CQZGNV3GJXS,80055852,3
A3F7TD3W9043EO,80055852,4
A2QLSHXNCHBRN4,80055852,3
A2N7I0331X72Z7,80055852,3
A1X2U32G8UXG1T,80055852,3
A14KDXENR3YF9,80055852,3
AHGJTOTIPCL8X,79197229,2
A4T1X0PO5N1G9,79197229,2
A14KDXENR3YF9,79197229,3
A1IWCAELIKUG2S,79197229,3
A1PPX9MVJFMNJ5,79197229,2
A2FTHFMGF66VHM,79197229,3
A2CGAOF4G65D67,79197229,2
A18TCR555RWUZV,79197229,3
A1B90XWF503PN3,79197229,2
AJPQEZBVJXVE9,79197229,3
A260DMGSF8MAD7,79197229,2
ANMWPCK7TJMZ8,79197229,2
A1TM1ZFU4OIPTD,79197229,2
AEL1MCZLN6W8Y,79197229,2
A19BMRBO5UAD6H,79197229,2
A20ALQT1HIVSAH,79197229,2
A14PFRHG0A2YY9,79197229,2
A2QVMCGDLTWV9,79197229,3
AWN1PEZWRQSQ9,79197229,2
A2VZ8PX50FB2IG,79197229,2
AJPQEZBVJXVE9,80059079,2
A109CH3492UU42,80059079,1
AEF74ZYJTTEIA,80059079,3
A2FTHFMGF66VHM,80059079,1
A1B90XWF503PN3,80059079,2
A342WOUTH0TSUI,80059079,1
A2N7I0331X72Z7,80059079,1
A1TM1ZFU4OIPTD,80059079,2
A510NKLV727GZ,80059079,2
A3F7TD3W9043EO,80059079,1
A6INY1UVFY5GB,80059079,1
A1PPX9MVJFMNJ5,80059079,2
AJXGV70V3PDOC,80059079,2
A16Z71UBEWOXBA,80059079,2
A1AVXGO6VIGH7D,80059079,2
A2QVMCGDLTWV9,80059079,2
A19BMRBO5UAD6H,80059079,1
A36LOA6VLJU157,80059079,1
A4T1X0PO5N1G9,80059079,1
AWN1PEZWRQSQ9,80059079,3
AOAZMLP27GD81,81169928,1
A14PFRHG0A2YY9,81169928,2
A1TM1ZFU4OIPTD,81169928,3
AJXGV70V3PDOC,81169928,2
A14KDXENR3YF9,81169928,4
A1PPX9MVJFMNJ5,81169928,4
ANMWPCK7TJMZ8,81169928,2
AEL1MCZLN6W8Y,81169928,2
A1G187YBG0DVMQ,81169928,3
AJPQEZBVJXVE9,81169928,2
A1YJKLVJW1FE33,81169928,2
A2FTHFMGF66VHM,81169928,1
A18TCR555RWUZV,81169928,3
A2QLSHXNCHBRN4,81169928,3
A3J2UG22S8BIW4,81169928,3
A3CJT6C1XWL7WQ,81169928,3
A109CH3492UU42,81169928,3
AU5Y7J1PF0UIT,81169928,4
A1B90XWF503PN3,81169928,4
A2N7I0331X72Z7,81169928,3
A2FTHFMGF66VHM,81178016,1
A2QLSHXNCHBRN4,81178016,0
A2VZ8PX50FB2IG,81178016,2
A14KDXENR3YF9,81178016,0
A18TCR555RWUZV,81178016,0
A1E3JQKS4PASBU,81178016,0
A109CH3492UU42,81178016,0
A26CQZGNV3GJXS,81178016,0
A260DMGSF8MAD7,81178016,0
ANMWPCK7TJMZ8,81178016,0
A3CPY2H9OUOEPJ,81178016,1
A510NKLV727GZ,81178016,2
AOAZMLP27GD81,81178016,4
A2N7I0331X72Z7,81178016,0
A1YJKLVJW1FE33,81178016,0
A2QVMCGDLTWV9,81178016,0
A1AVXGO6VIGH7D,81178016,0
AJPQEZBVJXVE9,81178016,4
A342WOUTH0TSUI,81178016,0
A1TM1ZFU4OIPTD,81178016,2
A1PPX9MVJFMNJ5,81213961,0
A1TM1ZFU4OIPTD,81213961,3
A49XY0E6KFP15,81213961,2
A19BMRBO5UAD6H,81213961,3
AWT1X6KDZ4W7K,81213961,0
A80VSGAD9H8VE,81213961,3
A16Z71UBEWOXBA,81213961,0
A1X2U32G8UXG1T,81213961,3
AHGJTOTIPCL8X,81213961,3
AWN1PEZWRQSQ9,81213961,3
A34DWBBWZRLO1X,81213961,3
A2QVMCGDLTWV9,81213961,3
A1PAY3X73PQ16S,81213961,0
AJPQEZBVJXVE9,81213961,3
AU5Y7J1PF0UIT,81213961,3
A3J2UG22S8BIW4,81213961,3
A2CGAOF4G65D67,81213961,3
A14KDXENR3YF9,81213961,3
A342WOUTH0TSUI,81213961,3
A1AVXGO6VIGH7D,81213961,2
A1YJKLVJW1FE33,81991860,3
A3CPY2H9OUOEPJ,81991860,3
A26CQZGNV3GJXS,81991860,3
A2N7I0331X72Z7,81991860,3
A3F0NFNLOLFJT0,81991860,3
A1IWCAELIKUG2S,81991860,3
A2VZ8PX50FB2IG,81991860,3
A2QVMCGDLTWV9,81991860,3
AU5Y7J1PF0UIT,81991860,3
A109CH3492UU42,81991860,3
A1X2U32G8UXG1T,81991860,3
A2J6WFWSKTYJQM,81991860,3
AOAZMLP27GD81,81991860,3
A80VSGAD9H8VE,81991860,3
A3J2UG22S8BIW4,81991860,3
A14KDXENR3YF9,81991860,3
AJPQEZBVJXVE9,81991860,3
A3F7TD3W9043EO,81991860,3
A2KFBIPESKBKWK,81991860,3
A2QLSHXNCHBRN4,81991860,3
A1IWCAELIKUG2S,81991738,0
A342WOUTH0TSUI,81991738,0
A1HGC1W5EWXUYS,81991738,0
A20X14OMRL0YPZ,81991738,0
AJPQEZBVJXVE9,81991738,0
A33G1859PJ4KDO,81991738,0
A1R0689JPSQ3OF,81991738,0
A1TM1ZFU4OIPTD,81991738,0
A3RR85PK3AV9TU,81991738,0
A1E3JQKS4PASBU,81991738,0
A510NKLV727GZ,81991738,2
A14KDXENR3YF9,81991738,0
A2VZ8PX50FB2IG,81991738,0
AHGJTOTIPCL8X,81991738,0
A2FTHFMGF66VHM,81991738,1
A1X2U32G8UXG1T,81991738,0
A1AVXGO6VIGH7D,81991738,0
A1B90XWF503PN3,81991738,0
AWN1PEZWRQSQ9,81991738,0
ANMWPCK7TJMZ8,81991738,0
A1TM1ZFU4OIPTD,80053599,1
A2QLSHXNCHBRN4,80053599,1
A1YJKLVJW1FE33,80053599,1
AI9QOT5C5DN1P,80053599,1
A2QVMCGDLTWV9,80053599,1
A9S2OKFV5TH4I,80053599,1
A1B90XWF503PN3,80053599,1
A14PFRHG0A2YY9,80053599,1
A3RR85PK3AV9TU,80053599,1
A14KDXENR3YF9,80053599,1
A26CQZGNV3GJXS,80053599,1
A18TCR555RWUZV,80053599,1
A1IWCAELIKUG2S,80053599,1
ABBSU04S3ENEB,80053599,1
A2VZ8PX50FB2IG,80053599,1
A63U6I4JM5APR,80053599,1
AOAZMLP27GD81,80053599,1
AJPQEZBVJXVE9,80053599,1
AHGJTOTIPCL8X,80053599,1
A1E3JQKS4PASBU,80053599,1
A2FTHFMGF66VHM,80057405,3
A1IWCAELIKUG2S,80057405,3
A2CGAOF4G65D67,80057405,2
A109CH3492UU42,80057405,3
A1G187YBG0DVMQ,80057405,4
A1E1XXSCJHEA3T,80057405,3
A2XFGTPDO4KQ2B,80057405,2
AHGJTOTIPCL8X,80057405,2
A1B90XWF503PN3,80057405,1
A20ALQT1HIVSAH,80057405,3
A1TM1ZFU4OIPTD,80057405,3
A2QLSHXNCHBRN4,80057405,1
A3F0NFNLOLFJT0,80057405,2
A2N7I0331X72Z7,80057405,3
A3J2UG22S8BIW4,80057405,1
A510NKLV727GZ,80057405,2
A1K5FQWAV30V23,80057405,2
AOAZMLP27GD81,80057405,1
A14KDXENR3YF9,80057405,3
A1AVXGO6VIGH7D,80057405,2
A1HGC1W5EWXUYS,81177151,1
A2N7I0331X72Z7,81177151,3
AJPQEZBVJXVE9,81177151,1
A2QLSHXNCHBRN4,81177151,1
A2QVMCGDLTWV9,81177151,3
A1YJKLVJW1FE33,81177151,3
A14PFRHG0A2YY9,81177151,1
A14KDXENR3YF9,81177151,3
A1B90XWF503PN3,81177151,4
A2P6VK1US8OTC5,81177151,1
A4T1X0PO5N1G9,81177151,2
A18TCR555RWUZV,81177151,3
A20ALQT1HIVSAH,81177151,3
A1IWCAELIKUG2S,81177151,4
A1AVXGO6VIGH7D,81177151,0
A20X14OMRL0YPZ,81177151,3
A3F7TD3W9043EO,81177151,3
A26CQZGNV3GJXS,81177151,1
A1VJAKNGJPT0M3,81177151,3
ANMWPCK7TJMZ8,81177151,4
A1K5FQWAV30V23,80050754,2
A2KFBIPESKBKWK,80050754,0
A2N7I0331X72Z7,80050754,0
A3F7TD3W9043EO,80050754,0
A2FTHFMGF66VHM,80050754,0
A510NKLV727GZ,80050754,2
AJPQEZBVJXVE9,80050754,0
A2QVMCGDLTWV9,80050754,2
A3J2UG22S8BIW4,80050754,0
A1R0689JPSQ3OF,80050754,0
AFJ9I4LSV49SB,80050754,2
AOAZMLP27GD81,80050754,0
A63U6I4JM5APR,80050754,0
A14KDXENR3YF9,80050754,0
A2QLSHXNCHBRN4,80050754,0
A4T1X0PO5N1G9,80050754,0
A1TM1ZFU4OIPTD,80050754,0
A18TCR555RWUZV,80050754,0
A1X2U32G8UXG1T,80050754,0
A14PFRHG0A2YY9,80050754,2
A510NKLV727GZ,80053174,2
A14KDXENR3YF9,80053174,2
A26CQZGNV3GJXS,80053174,2
A1IWCAELIKUG2S,80053174,2
A260DMGSF8MAD7,80053174,2
A2KFBIPESKBKWK,80053174,2
A2QLSHXNCHBRN4,80053174,2
A342WOUTH0TSUI,80053174,2
AJPQEZBVJXVE9,80053174,2
A2KVXC470TV2JU,80053174,2
A1R0689JPSQ3OF,80053174,2
A34DWBBWZRLO1X,80053174,2
A1YJKLVJW1FE33,80053174,2
AJXGV70V3PDOC,80053174,2
A1B90XWF503PN3,80053174,2
A2N7I0331X72Z7,80053174,2
AOAZMLP27GD81,80053174,2
A3F7TD3W9043EO,80053174,2
A1AVXGO6VIGH7D,80053174,2
A3F0NFNLOLFJT0,80053174,2
A80VSGAD9H8VE,80056390,0
A1YJKLVJW1FE33,80056390,0
A4T1X0PO5N1G9,80056390,4
A14KDXENR3YF9,80056390,0
A3J2UG22S8BIW4,80056390,4
A1X2U32G8UXG1T,80056390,0
AHGJTOTIPCL8X,80056390,0
A18TCR555RWUZV,80056390,0
AJPQEZBVJXVE9,80056390,0
A3CJT6C1XWL7WQ,80056390,0
A1TM1ZFU4OIPTD,80056390,0
A1AVXGO6VIGH7D,80056390,2
A1B90XWF503PN3,80056390,2
A342WOUTH0TSUI,80056390,0
A2VZ8PX50FB2IG,80056390,0
A20X14OMRL0YPZ,80056390,3
A63U6I4JM5APR,80056390,0
A26CQZGNV3GJXS,80056390,4
A1R0689JPSQ3OF,80056390,0
A2N7I0331X72Z7,80056390,3
A4T1X0PO5N1G9,80052807,3
A2QVMCGDLTWV9,80052807,3
A1B90XWF503PN3,80052807,4
ANMWPCK7TJMZ8,80052807,3
A1K5FQWAV30V23,80052807,0
A14KDXENR3YF9,80052807,3
A2N4DD7IS7EI2D,80052807,3
A49XY0E6KFP15,80052807,2
A2PXJTMWGUE5DC,80052807,3
A20ALQT1HIVSAH,80052807,0
AHGJTOTIPCL8X,80052807,4
A1AVXGO6VIGH7D,80052807,0
A2QLSHXNCHBRN4,80052807,3
A2KFBIPESKBKWK,80052807,3
ANNX4OXTA2JWW,80052807,3
AJPQEZBVJXVE9,80052807,3
A3J2UG22S8BIW4,80052807,3
A1X2U32G8UXG1T,80052807,3
A1IWCAELIKUG2S,80052807,3
A2N7I0331X72Z7,80052807,3
A63U6I4JM5APR,81993695,4
AHGJTOTIPCL8X,81993695,1
A14KDXENR3YF9,81993695,0
A2HBI8BAE2C5QH,81993695,1
A2QVMCGDLTWV9,81993695,4
A1UT5N655D2OHX,81993695,1
A3F0NFNLOLFJT0,81993695,2
